FileType,0
Number of Points,801
Sweep Time,100000
Start Frequency,9.95e+06
Stop Frequency,1.005e+07
Average Count,100
Average Type,0
RBW,1000
RBW Filter,0
RBW Filter BW,0
VBW,1000
Sweep Type,0
X Axis Scale,1
PreAmp State,0
Trigger Source,0
Trigger Level,-25
Trigger Edge,0
Trigger Delay Switch,0
Trigger Delay,1
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,0
Detector,0
Trace Math,5
Trace Math Oper1,4
Trace Math Oper2,5
Trace Math Offset,0
Trace Name,0
Full Span,100000
Y Axis Unit,0
DATA,
9.95e+06,-110.804
9.95012e+06,-106.749
9.95025e+06,-102.66
9.95038e+06,-99.4943
9.9505e+06,-97.4909
9.95062e+06,-96.789
9.95075e+06,-96.789
9.95088e+06,-97.3573
9.951e+06,-99.0227
9.95112e+06,-100.522
9.95125e+06,-101.158
9.95138e+06,-101.042
9.9515e+06,-101.042
9.95162e+06,-101.202
9.95175e+06,-100.984
9.95188e+06,-100.227
9.952e+06,-99.4459
9.95212e+06,-99.2789
9.95225e+06,-99.3263
9.95238e+06,-99.9929
9.9525e+06,-100.998
9.95262e+06,-102.103
9.95275e+06,-102.678
9.95288e+06,-102.136
9.953e+06,-101.625
9.95312e+06,-101.61
9.95325e+06,-101.909
9.95338e+06,-103.2
9.9535e+06,-104.918
9.95362e+06,-106.834
9.95375e+06,-108.611
9.95388e+06,-107.091
9.954e+06,-104.328
9.95412e+06,-102.07
9.95425e+06,-101.518
9.95438e+06,-101.533
9.9545e+06,-102.643
9.95462e+06,-105.009
9.95475e+06,-109.11
9.95488e+06,-112.687
9.955e+06,-99.9545
9.95512e+06,-100.161
9.95525e+06,-100.827
9.95538e+06,-102.021
9.9555e+06,-104.391
9.95562e+06,-107.179
9.95575e+06,-109.756
9.95588e+06,-110.37
9.956e+06,-109.561
9.95612e+06,-109.22
9.95625e+06,-109.146
9.95638e+06,-108.206
9.9565e+06,-105.032
9.95662e+06,-101.925
9.95675e+06,-99.4942
9.95688e+06,-98.5537
9.957e+06,-98.4564
9.95712e+06,-98.6411
9.95725e+06,-99.3263
9.95738e+06,-100.109
9.9575e+06,-100.306
9.95762e+06,-100.122
9.95775e+06,-100.057
9.95788e+06,-100.07
9.958e+06,-100.481
9.95812e+06,-101.797
9.95825e+06,-104.941
9.95838e+06,-104.477
9.9585e+06,-101.641
9.95862e+06,-100.36
9.95875e+06,-100.293
9.95888e+06,-100.618
9.959e+06,-101.766
9.95912e+06,-103.274
9.95925e+06,-104.941
9.95938e+06,-106.638
9.9595e+06,-107.327
9.95962e+06,-105.748
9.95975e+06,-104.413
9.95988e+06,-104.098
9.96e+06,-104.16
9.96012e+06,-104.349
9.96025e+06,-102.436
9.96038e+06,-100.799
9.9605e+06,-100.495
9.96062e+06,-100.645
9.96075e+06,-101.893
9.96088e+06,-104.307
9.961e+06,-106.156
9.96112e+06,-105.698
9.96125e+06,-103.716
9.96138e+06,-102.038
9.9615e+06,-100.771
9.96162e+06,-100.36
9.96175e+06,-100.346
9.96188e+06,-100.715
9.962e+06,-101.381
9.96212e+06,-101.502
9.96225e+06,-100.563
9.96238e+06,-99.362
9.9625e+06,-98.7183
9.96262e+06,-98.6082
9.96275e+06,-98.7962
9.96288e+06,-99.8402
9.963e+06,-101.973
9.96312e+06,-101.411
