FileType,0
Number of Points,801
Sweep Time,1000
Start Frequency,4.4e+08
Stop Frequency,4.5e+08
Average Count,100
Average Type,0
RBW,100000
RBW Filter,0
RBW Filter BW,0
VBW,100000
Sweep Type,0
X Axis Scale,1
PreAmp State,0
Trigger Source,0
Trigger Level,-25
Trigger Edge,0
Trigger Delay Switch,0
Trigger Delay,1
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,0
Detector,0
Trace Math,5
Trace Math Oper1,4
Trace Math Oper2,5
Trace Math Offset,0
Trace Name,0
Full Span,1e+07
Y Axis Unit,0
DATA,
4.4e+08,-83.8222
4.40012e+08,-80.8137
4.40025e+08,-79.954
4.40038e+08,-79.5624
4.4005e+08,-80.0856
4.40062e+08,-80.9249
4.40075e+08,-83.6008
4.40088e+08,-85.3327
4.401e+08,-88.6864
4.40112e+08,-89.5619
4.40125e+08,-88.9399
4.40138e+08,-88.1332
4.4015e+08,-87.3644
4.40162e+08,-87.6765
4.40175e+08,-88.44
4.40188e+08,-90.8505
4.402e+08,-92.1488
4.40212e+08,-93.6971
4.40225e+08,-93.4054
4.40238e+08,-90.7897
4.4025e+08,-89.0508
4.40262e+08,-85.8577
4.40275e+08,-84.5816
4.40288e+08,-82.6717
4.403e+08,-82.0237
4.40312e+08,-81.3387
4.40325e+08,-81.3081
4.40338e+08,-81.4466
4.4035e+08,-81.7037
4.40362e+08,-82.1911
4.40375e+08,-82.1854
4.40388e+08,-82.0347
4.404e+08,-81.9302
4.40412e+08,-82.3847
4.40425e+08,-83.1112
4.40438e+08,-85.4057
4.4045e+08,-86.583
4.40462e+08,-87.5712
4.40475e+08,-87.1723
4.40488e+08,-85.5206
4.405e+08,-84.6411
4.40512e+08,-83.0363
4.40525e+08,-82.3044
4.40538e+08,-81.1019
4.4055e+08,-80.7322
4.40562e+08,-80.5858
4.40575e+08,-81.1168
4.40588e+08,-81.8215
4.406e+08,-82.7794
4.40612e+08,-85.1406
4.40625e+08,-86.3344
4.40638e+08,-88.2568
4.4065e+08,-88.806
4.40662e+08,-88.722
4.40675e+08,-87.4361
4.40688e+08,-86.7718
4.407e+08,-86.2801
4.40712e+08,-85.944
4.40725e+08,-86.0399
4.40738e+08,-86.2262
4.4075e+08,-86.9356
4.40762e+08,-87.5189
4.40775e+08,-88.9397
4.40788e+08,-89.4182
4.408e+08,-89.0755
4.40812e+08,-88.4514
4.40825e+08,-87.7295
4.40838e+08,-87.9453
4.4085e+08,-88.5211
4.40862e+08,-90.035
4.40875e+08,-90.5356
4.40888e+08,-91.1453
4.409e+08,-91.4671
4.40912e+08,-91.7333
4.40925e+08,-91.1611
4.40938e+08,-88.6505
4.4095e+08,-87.4567
4.40962e+08,-86.3162
4.40975e+08,-86.3162
4.40988e+08,-86.4347
4.41e+08,-86.1636
4.41012e+08,-85.0383
4.41025e+08,-84.4929
4.41038e+08,-83.9383
4.4105e+08,-83.9728
4.41062e+08,-84.2111
4.41075e+08,-84.641
4.41088e+08,-85.9874
4.411e+08,-86.81
4.41112e+08,-88.4513
4.41125e+08,-89.1379
4.41138e+08,-89.7479
4.4115e+08,-88.4051
4.41162e+08,-87.0432
4.41175e+08,-85.5619
4.41188e+08,-83.3394
4.412e+08,-82.864
4.41212e+08,-82.8276
4.41225e+08,-83.667
4.41238e+08,-84.2111
